pl_hostname,pl_orbeccen,st_mass,pl_bmassj,pl_orbsmax,st_spstr,st_dist,pl_pnum,pl_radj,pl_orbper
HATS-62,0.298,0.9,0.179,0.04163,0,516.8,1,1.055,3.2768837
HATS-63,0.136,0.93,0.96,0.04026,0,634.8,1,1.207,3.0566527
HATS-64,0.151,1.56,0.96,0.06562,0,1083.0,1,1.679,4.908897
HATS-65,0.062,1.26,0.821,0.04497,0,495.0,1,1.501,3.105161
HATS-66,0.064,1.41,5.33,0.04714,0,1538.0,1,1.411,3.1414391
HATS-67,0.057,1.44,1.45,0.03032,0,982.0,1,1.685,1.6091788
HATS-68,0.036,1.35,1.29,0.05071,0,618.2,1,1.232,3.5862202
HATS-69,0.519,0.89,0.577,0.03211,0,420.3,1,0.945,2.2252577
K2-290,0.0,1.19,0.0343,0.0923,0,274.99,2,0.273,9.21165
K2-290,0.0,1.19,0.774,0.305,0,274.99,2,1.006,48.36685
K2-291,0.0,0.93,0.02042,0.03261,0,90.29,1,0.142,2.225177
EPIC 248847494,0.0,0.9,13.0,4.5,0,560.0,1,1.11,3650.0
HR 858,0.3,1.15,0.0,0.048,F6 V,31.99,3,0.186,3.58599
HR 858,0.19,1.15,0.0,0.0674,F6 V,31.99,3,0.173,5.97293
HR 858,0.28,1.15,0.0,0.1027,F6 V,31.99,3,0.193,11.23
K2-146,0.075,0.33,0.02358,0.0,M3.0 V,79.31,2,0.195,4.00498
TOI-892,0.125,1.28,0.95,0.092,F,343.84,1,1.07,10.62656
TIC 237913194,0.575,1.03,1.942,0.1207,G3,308.79,1,1.117,15.168865
HD 190007,0.14,0.77,0.05179,0.092,K3/4 V,12.72,1,0.0,11.72
HD 216520,0.09,0.82,0.03228,0.198,K0 V,19.56,2,0.0,35.45
HD 216520,0.12,0.82,0.0297,0.528,K0 V,19.56,2,0.0,154.43
TOI-122,0.0,0.31,0.0,0.0392,M3 V,62.23,1,0.243,5.07803
TOI-237,0.0,0.18,0.0,0.0341,M4.5 V,38.11,1,0.128,5.436098
WASP-186,0.33,1.22,4.22,0.06,F,280.71,1,1.11,5.026799
WASP-187,0.0,1.54,0.8,0.0653,F,375.52,1,1.64,5.147878
K2-111,0.07,0.84,0.03555,0.1166,G2,201.7,2,0.0,15.6785
HD 13808,0.071,0.77,0.03524,0.10519,K2 V,28.25,2,0.0,14.1815
HD 13808,0.156,0.77,0.03134,0.2554,K2 V,28.25,2,0.0,53.753
HD 110082,0.2,1.21,0.0,0.113,F8 V,105.1,1,0.285,10.18271
K2-138,0.059,0.94,0.01359,0.23109,G8 V,208.9,6,0.269,41.96797
OGLE-2018-BLG-1269L,0.0,1.11,0.67,4.51,0,2510.0,1,0.0,0.0
KMT-2019-BLG-0842L,0.0,0.76,0.03234,3.31,0,3320.0,1,0.0,0.0
Kepler-595,0.0,0.93,0.01038,0.0,0,639.0,2,0.09,12.38602
TOI-954,0.14,1.2,0.174,0.04963,0,235.74,1,0.852,3.6849729
K2-162,0.0,0.75,0.0,0.0795,0,125.1,1,0.128,9.45889
K2-163,0.0,0.83,0.0,0.0,0,209.67,1,0.22,6.673117
K2-164,0.0,1.18,0.0,0.0,0,379.64,1,0.29,17.355066
K2-165,0.0,0.83,0.0,0.0,0,135.1,3,0.114,2.354992
K2-165,0.0,0.83,0.0,0.0,0,135.1,3,0.139,4.382745
K2-165,0.0,0.83,0.0,0.0,0,135.1,3,0.236,14.101361
K2-166,0.0,1.07,0.0,0.0858,0,481.0,2,0.195,8.52695
K2-167,0.0,1.02,0.0,0.0,F7 V,81.08,1,0.252,9.977481
K2-168,0.0,0.88,0.0,0.0,0,245.56,2,0.166,15.8523
EPIC 220674823,0.0,0.97,0.0,0.0134,G5 V,246.1,2,0.162,0.571331
EPIC 220674823,0.0,0.97,0.0,0.1091,G5 V,246.1,2,0.244,13.339079
HD 106315,0.093,1.09,0.03964,0.0907,F5 V,109.0,2,0.218,9.55237
HD 106315,0.22,1.09,0.04782,0.1536,F5 V,109.0,2,0.388,21.05704
HAT-P-67,0.0,1.64,0.34,0.06505,0,320.0,1,2.085,4.8101025
K2-111,0.13,0.84,0.01664,0.057,G2,201.7,2,0.162,5.3518
OGLE-2016-BLG-1195L,0.0,0.08,0.0045,1.16,0,3910.0,1,0.0,0.0
HD 3167,0.36,0.94,0.02171,0.07757,K0 V,47.36,3,0.0,8.509
MXB 1658-298,0.0,1.98,23.7,1.613,0,0.0,1,0.0,760.0
K2-114,0.0,0.89,0.0,0.0954,0,484.8,1,0.952,11.391013
GJ 3512,0.4356,0.12,0.463,0.338,M5.5 V,9.49,1,0.0,203.59
TOI-163,0.0,1.44,1.22,0.058,F,416.5,1,1.489,4.231306
TOI-125,0.194,0.86,0.02989,0.05186,K0 V,111.4,3,0.243,4.65382
TOI-125,0.066,0.86,0.02086,0.0814,K0 V,111.4,3,0.246,9.15059
KMT-2018-BLG-1990L,0.0,0.09,0.348,0.763,M,967.0,1,0.0,0.0
MOA-bin-29,0.0,0.03,0.6,0.48,0,7120.0,1,0.0,0.0
OGLE-2017-BLG-0406L,0.0,0.56,0.41,3.5,0,5200.0,1,0.0,0.0
K2-292,0.04,1.0,0.07709,0.13,G3 V,114.29,1,0.235,16.9841
HD 20003,0.36,0.88,0.0367,0.0974,G8 V,43.8,2,0.0,11.8482
HD 20003,0.1,0.88,0.0454,0.1964,G8 V,43.8,2,0.0,33.9239
HD 20781,0.1,0.7,0.0061,0.0529,K0 V,35.37,4,0.0,5.3135
HD 20781,0.09,0.7,0.0168,0.1004,K0 V,35.37,4,0.0,13.8905
HD 20781,0.11,0.7,0.0334,0.1647,K0 V,35.37,4,0.0,29.158
HD 20781,0.06,0.7,0.0442,0.3374,K0 V,35.37,4,0.0,85.5073
HD 21693,0.12,0.8,0.0259,0.1455,G8 V,32.38,2,0.0,22.6786
HD 21693,0.07,0.8,0.0547,0.2586,G8 V,32.38,2,0.0,53.7357
HD 31527,0.1,0.96,0.0329,0.1254,G2 V,38.57,3,0.0,16.5535
HD 31527,0.04,0.96,0.0445,0.2663,G2 V,38.57,3,0.0,51.2053
HD 31527,0.24,0.96,0.0372,0.8098,G2 V,38.57,3,0.0,271.6737
K2-329,0.0697,0.9,0.26,0.1016,0,230.36,1,0.774,12.4551225
HATS-71,0.0,0.49,0.37,0.03745,M3 V,140.91,1,1.024,3.7955202
TOI-540,0.0,0.16,0.0,0.01223,M V,14.01,1,0.081,1.2391491
Kepler-462,0.11,1.59,0.01888,0.0,0,598.0,2,0.357,207.62
HAT-P-68,0.041,0.68,0.724,0.02996,K,202.93,1,1.072,2.29840551
KMT-2019-BLG-1339L,0.0,0.48,1.25,2.15,0,6120.0,1,0.0,0.0
HD 183579,0.28,1.03,0.06198,0.1334,G5 V,57.06,1,0.317,17.471278
TOI-561,0.0,0.79,0.005,0.01055,G9 V,85.8,5,0.127,0.446578
TOI-561,0.06,0.79,0.01699,0.08809,G9 V,85.8,5,0.257,10.779
TOI-561,0.051,0.79,0.0376,0.1569,G9 V,85.8,5,0.226,25.62
TOI-561,0.061,0.79,0.05034,0.3274,G9 V,85.8,5,0.238,77.23
TOI-561,0.0,0.79,0.00944,0.1174,G9 V,85.8,5,0.207,16.287
TOI-564,0.072,1.0,1.463,0.02734,0,197.4,1,1.02,1.651144
TOI-905,0.024,0.97,0.667,0.04666,0,150.2,1,1.171,3.739494
HD 4760,0.23,1.05,13.9,1.14,K2,545.99,1,0.0,434.0
HD 96992,0.41,0.96,1.14,1.24,K0,400.17,1,0.0,514.0
TYC 0434-04538-1,0.08,1.04,6.1,0.66,0,622.96,1,0.0,193.2
Kepler-1663,0.0,0.0,0.0,0.0,0,341.22,1,0.295,17.6046
K2-115,0.0,0.95,0.0,0.143,G4,418.58,1,1.076,20.272615
CoRoTID 223977153,0.0,1.08,0.15,0.071,G0 VI,586.2,1,0.57,6.71837
OGLE-2013-BLG-0132L,0.0,0.54,0.29,3.6,0,3900.0,1,0.0,0.0
OGLE-2013-BLG-1721L,0.0,0.46,0.64,2.6,0,6300.0,1,0.0,0.0
HD 34445,0.036,1.14,0.168,0.7181,G0 V,46.15,6,0.0,214.67
TCP J05074264+2447555,0.0,0.25,0.02895,0.5,0,380.0,1,0.0,0.0
UKIRT-2017-BLG-001L,0.0,0.81,1.28,4.18,0,6300.0,1,0.0,0.0
K2-237,0.0,1.23,1.236,0.0353,F9 V,309.5,1,1.642,2.1805577
K2-238,0.0,1.19,0.86,0.046,G2 V,453.0,1,1.3,3.20466
K2-260,0.0,1.39,1.42,0.0404,F6 V,676.32,1,1.552,2.6266657
K2-261,0.39,1.1,0.223,0.102,G7 IV/V,214.58,1,0.85,11.63344
K2-265,0.084,0.92,0.02058,0.03376,G8 V,139.22,1,0.153,2.369172
K2-268,0.0,0.84,0.0,0.0308,0,331.46,2,0.126,2.151894
K2-268,0.0,0.84,0.0,0.0819,0,331.46,2,0.24,9.326841
K2-269,0.0,1.16,0.0,0.0531,0,362.07,1,0.14,4.144965
K2-270,0.0,0.85,0.0,0.0247,0,283.53,2,0.123,1.543069
K2-270,0.0,0.85,0.0,0.0497,0,283.53,2,0.263,4.400028
K2-271,0.0,0.83,0.0,0.077,0,571.47,1,0.649,8.562421
K2-272,0.0,0.81,0.0,0.1081,0,426.57,1,0.26,14.453533
HD 45184,0.07,1.03,0.0384,0.0644,G1.5 V,21.88,2,0.0,5.8854
HD 45184,0.07,1.03,0.0277,0.11,G1.5 V,21.88,2,0.0,13.1354
HD 51608,0.09,0.8,0.0402,0.1059,G7 V,34.83,2,0.0,14.0726
HD 51608,0.14,0.8,0.045,0.3809,G7 V,34.83,2,0.0,95.9446
HD 134060,0.45,1.09,0.0318,0.0444,G3 IV,24.2,2,0.0,3.2696
HD 134060,0.11,1.09,0.0922,2.3928,G3 IV,24.2,2,0.0,1291.5646
HD 136352,0.079,0.91,0.01454,0.0969,G4 V,14.67,3,0.132,11.57779
HD 136352,0.037,0.91,0.03552,0.1729,G4 V,14.67,3,0.233,27.5909
HD 136352,0.075,0.91,0.03304,0.4285,G4 V,14.67,3,0.0,107.63
G 9-40,0.0,0.29,0.0,0.0385,M2.5 V,27.93,1,0.181,5.746007
XO-7,0.038,1.41,0.709,0.04421,G0 V,234.1,1,1.373,2.8641424
KOI-1783,0.0,1.08,0.0472,0.0,0,887.81,2,0.485,284.215
HATS-70,0.18,1.78,12.9,0.03632,0,1307.0,1,1.384,1.8882378
GJ 143,0.188,0.73,0.07142,0.1915,K4.5,16.33,2,0.233,35.61253
HD 23472,0.0,0.75,0.05638,0.121,K4 V,39.08,2,0.167,17.667
HD 23472,0.0,0.75,0.05405,0.17,K4 V,39.08,2,0.192,29.625
Kepler-47,0.024,0.96,0.05984,0.6992,0,1055.33,3,0.628,187.366
GJ 1061,0.31,0.12,0.00431,0.021,M5.5 V,3.67,3,0.0,3.204
GJ 1061,0.29,0.12,0.00547,0.035,M5.5 V,3.67,3,0.0,6.689
Kepler-1664,0.0,0.0,0.0,0.0,0,0.0,1,0.271,14.3868
Kepler-598,0.0,0.87,0.0,0.0,0,686.0,2,0.27,86.4945
Kepler-1665,0.0,0.0,0.0,0.0,0,338.8,1,0.253,11.9548
Kepler-647,0.0,1.03,0.0,0.0,0,789.0,2,0.357,29.6663
Kepler-716,0.0,0.83,0.0,0.0,0,675.0,2,0.124,3.96999
Kepler-1666,0.0,0.0,0.0,0.0,0,1434.42,2,0.257,25.8476
Kepler-1666,0.0,0.0,0.0,0.0,0,1434.42,2,0.289,40.7157
Kepler-783,0.0,0.93,0.0,0.0,0,544.0,2,0.208,7.05395
Kepler-1667,0.0,0.0,0.0,0.0,0,638.35,1,0.266,83.5781
Kepler-1668,0.0,0.0,0.0,0.0,0,1386.19,1,0.388,15.434
Kepler-1669,0.0,0.0,0.0,0.0,0,551.78,1,0.248,9.51216
Kepler-305,0.0,0.0,0.0,0.0,0,889.64,4,0.16,3.20538
Kepler-1670,0.0,0.0,0.0,0.0,0,2198.41,1,0.299,20.4998
Kepler-1671,0.0,0.0,0.0,0.0,0,360.77,1,0.118,4.16787
Kepler-1672,0.0,0.0,0.0,0.0,0,395.58,1,0.265,150.878
Kepler-1673,0.0,0.0,0.0,0.0,0,742.78,1,0.262,33.7888
Kepler-1001,0.0,0.9,0.0,0.0,0,1009.0,2,0.141,9.18186
Kepler-1674,0.0,0.0,0.0,0.0,0,1042.07,1,0.286,62.5611
Kepler-1675,0.0,0.0,0.0,0.0,0,663.58,1,0.279,63.0382
K2-273,0.0,0.9,0.0,0.0974,0,310.6,1,0.394,11.716332
K2-274,0.0,0.81,0.0,0.1064,0,232.82,1,0.196,14.129714
K2-275,0.0,0.79,0.0,0.04,0,124.09,2,0.2,3.280961
K2-275,0.0,0.79,0.0,0.075,0,124.09,2,0.209,8.438756
K2-276,0.0,0.82,0.0,0.1291,0,489.88,1,0.336,18.718269
K2-277,0.0,1.02,0.0,0.0675,0,113.53,1,0.185,6.326763
K2-278,0.0,1.4,0.0,0.0488,0,804.13,1,0.266,3.334966
K2-279,0.0,0.79,0.0,0.067,0,183.8,1,0.108,7.122605
K2-280,0.0,1.11,0.0,0.1488,0,396.9,1,0.684,19.895202
K2-281,0.0,0.82,0.0,0.0773,0,466.11,1,0.73,8.687721
K2-282,0.0,0.94,0.0,0.0499,0,502.28,2,0.252,4.169836
K2-283,0.0,0.89,0.0,0.0291,0,408.24,1,0.314,1.921036
GJ 96,0.44,0.6,0.06186,0.291,M2,11.94,1,0.0,73.94
K2-284,0.078,0.63,0.0,0.04771,0,107.6,1,0.248,4.795069
MOA-2010-BLG-117L,0.0,0.58,0.54,2.9,0,3500.0,1,0.0,0.0
K2-232,0.258,1.19,0.398,0.10356,0,131.21,1,1.0,11.168454
K2-231,0.0,1.01,0.0,0.0,0,295.0,1,0.223,13.841901
Kepler-1655,0.0,1.03,0.01573,0.103,G0 V,214.58,1,0.197,11.8728787
HD 158996,0.13,1.8,14.0,2.1,K5 III,285.91,1,0.0,820.2
OGLE-2017-BLG-0482L,0.0,0.2,0.02832,1.8,0,5800.0,1,0.0,0.0
GJ 1061,0.53,0.12,0.00516,0.054,M5.5 V,3.67,3,0.0,13.031
HATS-47,0.088,0.67,0.369,0.04269,0,301.7,1,1.117,3.9228038
HATS-48 A,0.162,0.73,0.243,0.03769,0,265.4,1,0.8,3.1316666
HATS-49,0.071,0.71,0.353,0.04515,0,324.6,1,0.765,4.1480467
HATS-72,0.013,0.73,0.1254,0.066517,0,127.66,1,0.722,7.3279474
TOI-1338,0.088,1.13,0.10383,0.4607,0,403.66,1,0.611,95.174
KMT-2016-BLG-1107L,0.0,0.09,3.283,0.342,0,6651.0,1,0.0,0.0
Kepler-1658,0.0628,1.45,5.88,0.0544,0,806.07,1,1.07,3.84937278
WASP-190,0.0,1.35,1.0,0.0663,F6 IV-V,550.76,1,1.15,5.367753
GJ 143,0.0,0.73,0.01164,0.0695,K4.5,16.33,2,0.08,7.78993
K2-133,0.0,0.46,0.0,0.1346,M1.5 V,75.2,4,0.154,26.5841
HU Aqr,0.0,0.88,5.9,3.6,0,192.2,2,0.0,2390.0
HU Aqr,0.51,0.88,4.5,5.4,0,192.2,2,0.0,4368.0
HD 97048,0.0,2.4,2.5,130.0,Be9.5/AO,185.0,1,0.0,0.0
7 CMa,0.08,1.34,0.87,2.153,K1 III,19.82,2,0.0,996.0
TOI-270,0.0,0.4,0.0,0.0306,M3.0 V,22.45,3,0.111,3.36008
TOI-270,0.0,0.4,0.0,0.0472,M3.0 V,22.45,3,0.216,5.660172
TOI-270,0.0,0.4,0.0,0.0733,M3.0 V,22.45,3,0.19,11.38014
OGLE-2018-BLG-1011L,0.0,0.18,1.8,1.8,0,7100.0,2,0.0,0.0
Kepler-1676,0.0,0.0,0.0,0.0,0,0.0,1,0.301,29.9221
Kepler-1677,0.0,0.0,0.0,0.0,0,751.23,1,0.241,22.064
Kepler-1678,0.0,0.0,0.0,0.0,0,867.94,1,0.295,147.974
Kepler-1085,0.0,1.11,0.0,0.0,0,1518.0,2,0.292,56.7771
Kepler-1679,0.0,0.0,0.0,0.0,0,932.63,1,0.185,9.75376
Kepler-1680,0.0,0.0,0.0,0.0,0,313.12,1,0.121,8.77424
Kepler-1681,0.0,0.0,0.0,0.0,0,652.25,1,0.228,69.8956
Kepler-1682,0.0,0.0,0.0,0.0,0,1197.63,1,0.258,14.8334
Kepler-1683,0.0,0.0,0.0,0.0,0,748.64,1,0.167,15.0337
Kepler-1684,0.0,0.0,0.0,0.0,0,633.05,1,0.256,47.7055
Kepler-385,0.0,0.0,0.0,0.0,0,1493.94,3,0.234,56.4159
Kepler-1685,0.0,0.0,0.0,0.0,0,1178.83,1,0.23,20.4905
Kepler-1686,0.0,0.0,0.0,0.0,0,745.49,1,0.127,9.30987
Kepler-1687,0.0,0.0,0.0,0.0,0,422.02,1,0.148,5.77954
Kepler-1688,0.0,0.0,0.0,0.0,0,567.45,1,0.113,5.62012
Kepler-1689,0.0,0.0,0.0,0.0,0,296.63,1,0.084,8.483
Kepler-1690,0.0,0.0,0.0,0.0,0,718.3,1,0.251,234.636
Kepler-1691,0.0,0.0,0.0,0.0,0,1315.6,1,0.164,3.8482
Kepler-1692,0.0,0.0,0.0,0.0,0,601.22,1,0.099,5.95966
rho CrB,0.0373,0.89,1.0449,0.2196,G0 V,17.48,2,0.0,39.8458
HD 42618,0.19,1.01,0.04531,0.554,G4 V,24.35,1,0.0,149.61
HD 164922,0.12,0.93,0.0409,0.341,G9 V,22.0,3,0.0,75.74
rho CrB,0.052,0.89,0.07866,0.4123,G0 V,17.48,2,0.0,102.54
HATS-18,0.0,1.04,1.9795,0.0174,G V,645.0,1,1.329,0.83784
GJ 536,0.08,0.52,0.01686,0.06661,M1 V,10.41,1,0.0,8.7076
WASP-130,0.0,1.04,1.23,0.1012,G6,180.0,1,0.89,11.55098
WASP-131,0.0,1.06,0.27,0.0607,G0,250.0,1,1.22,5.322023
WASP-132,0.0,0.8,0.41,0.067,K4,120.0,1,0.87,7.133521
WASP-139,0.0,0.92,0.117,0.062,K0,230.0,1,0.8,5.924262
WASP-140,0.047,0.9,2.44,0.0323,K0,180.0,1,1.44,2.2359835
WASP-141,0.0,1.25,2.69,0.0469,F9,570.0,1,1.21,3.310651
WASP-142,0.0,1.33,0.84,0.0347,F8,840.0,1,1.53,2.052868
HATS-31,0.233,1.27,0.88,0.0478,0,872.0,1,1.64,3.37796
HATS-32,0.471,1.1,0.92,0.04024,0,839.0,1,1.249,2.8126548
HATS-33,0.08,1.06,1.192,0.03727,0,255.0,1,1.23,2.5495551
HATS-34,0.108,0.95,0.941,0.03166,0,532.0,1,1.43,2.1061607
HATS-35,0.306,1.32,1.222,0.03199,0,557.0,1,1.464,1.8209993
HD 86950,0.17,1.66,3.6,2.72,K1 III,211.1,1,0.0,1270.0
HATS-39,0.275,1.38,0.63,0.06007,0,773.0,1,1.57,4.5776348
HATS-40,0.312,1.56,1.59,0.04997,0,1431.0,1,1.58,3.2642736
HATS-41,0.38,1.5,9.7,0.0583,0,800.0,1,1.33,4.193649
HATS-42,0.229,1.27,1.88,0.03689,0,942.0,1,1.4,2.292102
OGLE-2017-BLG-1522L,0.0,0.04,0.75,0.59,0,0.0,1,0.0,0.0
GJ 1132,0.27,0.18,0.00831,0.0476,M4.5 V,12.62,2,0.0,8.929
HAT-P-11,0.601,0.81,1.59519,4.13,K4,37.81,2,0.0,3407.0
CoRoT-20,0.6,1.14,17.0,2.9,G2 V,864.31,2,0.0,1675.0
NGTS-2,0.0,1.64,0.74,0.063,F5 V,360.3,1,1.595,4.511164
EPIC 246851721,0.0,1.32,3.0,0.07229,F5 V,336.7,1,1.051,6.180235
K2-266,0.0,0.69,0.03545,0.01306,0,77.16,4,0.294,0.658524
K2-266,0.042,0.69,0.00091,0.0679,0,77.16,4,0.063,7.814
K2-266,0.047,0.69,0.028,0.1035,0,77.16,4,0.261,14.697
K2-266,0.043,0.69,0.04499,0.1249,0,77.16,4,0.244,19.482
WASP-147,0.0,1.04,0.275,0.0549,G4,426.0,1,1.115,4.60273
WASP-160 B,0.0,0.87,0.278,0.0452,K0 V,284.0,1,1.09,3.7684952
WASP-164,0.0,0.95,2.13,0.02818,G2 V,322.0,1,1.128,1.7771255
WASP-165,0.0,1.25,0.658,0.04823,G6,583.0,1,1.26,3.465509
OGLE-2013-BLG-1761L,0.0,0.33,2.7,1.8,0,6900.0,1,0.0,0.0
OGLE-2018-BLG-1011L,0.0,0.18,2.8,0.8,0,7100.0,2,0.0,0.0
KMT-2016-BLG-0212L,0.0,0.48,18.0,2.2,0,6300.0,1,0.0,0.0
OGLE-2016-BLG-1067L,0.0,0.3,0.43,1.7,0,3730.0,1,0.0,0.0
OGLE-2015-BLG-1649L,0.0,0.34,2.54,2.07,0,4230.0,1,0.0,0.0
K2-293,0.0,0.96,0.0,0.0,0,396.64,1,0.219,13.1225
K2-294,0.0,0.99,0.0,0.0,0,377.04,1,0.148,2.50387
HD 181234,0.73,1.01,8.37,7.52,G5,47.81,1,0.0,7462.0575
HD 25015,0.39,0.86,4.48,6.19,K1 V,37.47,1,0.0,6019.32
HD 92987,0.21,1.08,16.88,9.62,G2/G3 V,43.59,1,0.0,10354.8375
HD 50499,0.0,1.25,2.93,9.02,G1 V,46.35,2,0.0,8619.9
HD 92788,0.46,1.15,3.67,10.5,G6 V,34.69,2,0.0,11611.2975
HW Vir,0.4,0.48,14.48228,4.69,0,181.0,1,0.0,4640.0
NY Vir,0.15,0.0,5.54,0.0,0,551.99,2,0.0,8799.0
eps Ind A,0.26,0.75,3.25,11.55,K2 V,3.64,1,0.0,16510.0
CoRoT-30,0.007,0.98,2.9,0.0844,G3 V,960.0,1,1.009,9.06005
CoRoT-31,0.02,1.25,0.84,0.0586,G2 IV,2190.0,1,1.46,4.62941
TOI-677,0.435,1.18,1.236,0.1038,F8,142.39,1,1.17,11.2366
KOI-1783,0.0,1.08,0.22339,0.0,0,887.81,2,0.79,134.4628
K2-295,0.0,0.74,0.335,0.0451,K5 V,225.7,1,0.897,4.024867
Kepler-1693,0.0,0.0,0.0,0.0,0,776.92,1,0.115,12.0999
Kepler-1694,0.0,0.0,0.0,0.0,0,521.0,1,0.105,3.89526
Kepler-1695,0.0,0.0,0.0,0.0,0,809.5,1,0.1,4.7329
Kepler-1696,0.0,0.0,0.0,0.0,0,1571.34,1,0.251,65.9409
Kepler-1697,0.0,0.0,0.0,0.0,0,249.56,1,0.112,33.4969
Kepler-1514,0.32,1.2,0.0,0.0997,0,389.3,2,0.105,10.514181
Kepler-1698,0.0,0.0,0.0,0.0,0,223.78,1,0.096,1.2107
Kepler-1699,0.0,0.0,0.0,0.0,0,0.0,1,0.14,3.49082
Kepler-1700,0.0,0.0,0.0,0.0,0,732.73,1,0.259,234.239
Kepler-1701,0.0,0.0,0.0,0.0,0,594.1,1,0.198,169.134
Kepler-1702,0.0,0.0,0.0,0.0,0,878.23,1,0.143,18.5012
GJ 2056,0.72,0.62,0.05097,0.283,M0V:,28.47,1,0.0,69.971
GJ 480,0.1,0.45,0.04153,0.068,M3.5 Ve,14.24,1,0.0,9.567
GJ 687,0.4,0.4,0.05034,1.165,M3 V,4.55,2,0.0,727.562
GJ 9066,0.18,0.15,0.09722,0.403,M4.5 V,4.47,2,0.0,241.883
GJ 9066,0.33,0.15,0.22528,0.87,M4.5 V,4.47,2,0.0,767.887
HIP 107772,0.18,0.63,0.04059,0.243,M0 V,23.66,1,0.0,55.199
HIP 38594,0.17,0.61,0.02549,0.256,M0,17.8,2,0.0,60.722
HIP 38594,0.16,0.61,0.15228,3.805,M0,17.8,2,0.0,3477.768
HD 222076,0.08,1.07,1.56,1.83,K0 III,91.39,1,0.0,871.0
WASP-127,0.0,0.95,0.1647,0.0484,0,102.0,1,1.311,4.17806203
WASP-136,0.0,1.41,1.51,0.0661,0,164.0,1,1.38,5.215357
WASP-138,0.0,1.22,1.22,0.0494,0,308.0,1,1.09,3.634433
HD 17674,0.13,0.98,0.87,1.42,G0 V,44.48,1,0.0,623.8
HD 42012,0.2,0.83,1.6,1.67,K0,36.84,1,0.0,857.5
HD 29021,0.459,0.85,2.4,2.28,G5,31.02,1,0.0,1362.3
Qatar-3,0.0,1.15,4.31,0.03783,G0 V,750.99,1,1.096,2.5079204
Qatar-4,0.0,0.9,6.1,0.02803,K1 V,332.17,1,1.135,1.8053564
Qatar-5,0.0,1.13,4.32,0.04127,G2 V,371.39,1,1.107,2.8792319
Kepler-1649,0.0,0.2,0.0,0.0,0,92.43,2,0.091,8.689099
KELT-18,0.0,1.52,1.18,0.0455,F4 V,311.0,1,1.57,2.8717518
K2-110,0.0,0.75,0.0,0.1027,K3 V,116.84,1,0.228,13.86387
Kepler-1650,0.01,0.33,0.0,0.0,0,120.5,1,0.086,1.53818001
Kepler-1651,0.13,0.52,0.0,0.0,0,69.4,1,0.164,9.87863917
KELT-9,0.0,2.52,2.88,0.03462,B9.5-A0,205.65,1,1.891,1.4811235
BD+03 2562,0.2,1.14,6.4,1.3,0,2618.0,1,0.0,481.9
K2-113,0.0,1.04,0.0,0.0642,G,649.75,1,1.083,5.817685
tau Cet,0.06,0.78,0.00551,0.133,G8 V,3.6,4,0.0,20.0
K2-219,0.0,1.02,0.0,0.0,0,328.42,3,0.128,6.66767
K2-219,0.0,1.02,0.0,0.0,0,328.42,3,0.23,11.137278
K2-220,0.0,0.96,0.0,0.1104,0,234.92,1,0.213,13.683256
K2-221,0.0,1.01,0.0,0.0,0,321.63,1,0.15,2.399094
K2-222,0.0,1.0,0.0,0.1211,0,101.59,1,0.213,15.387063
K2-223,0.0,1.06,0.0,0.0127,0,201.1,2,0.079,0.50565
K2-223,0.0,1.06,0.0,0.0549,0,201.1,2,0.14,4.56327
K2-224,0.0,0.91,0.0,0.0516,0,277.7,2,0.139,4.47904
K2-225,0.0,1.27,0.0,0.134,0,360.3,1,0.311,15.87209
K2-226,0.0,0.88,0.0,0.0413,0,211.2,1,0.137,3.27108
K2-227,0.0,0.95,0.0,0.0,0,188.22,1,0.149,13.621832
K2-228,0.0,0.71,0.0,0.0338,0,142.4,1,0.108,2.69828
K2-229,0.0,0.87,0.0,0.0131,G9,103.8,2,0.102,0.58426
K2-229,0.0,0.87,0.0,0.0769,G9,103.8,2,0.181,8.32727
K2-230,0.0,1.11,0.0,0.0409,0,548.9,1,0.175,2.86041
HD 215152,0.0,0.77,0.00572,0.057638,K3 V,21.61,4,0.0,5.75999
Teegarden's Star,0.0,0.09,0.0033,0.0252,M7.0 V,3.83,2,0.0,4.91
Teegarden's Star,0.0,0.09,0.00349,0.0443,M7.0 V,3.83,2,0.0,11.409
WASP-87,0.0,1.2,2.18,0.02946,0,300.92,1,1.385,1.682795
K2-43,0.0,0.57,0.0,0.0,0,183.48,2,0.216,2.198884
K2-198,0.0,0.8,0.0,0.0,0,110.91,3,0.127,3.3596055
K2-198,0.0,0.8,0.0,0.0,0,110.91,3,0.218,7.4500177
LTT 1445 A,0.19,0.26,0.00692,0.03807,M3,6.87,1,0.123,5.35882
HAT-P-69,0.0,1.65,3.58,0.06555,0,343.9,1,1.676,4.7869491
HAT-P-70,0.0,1.89,6.78,0.04739,0,329.0,1,1.87,2.74432452
OGLE-2018-BLG-0740L,0.0,1.0,4.8,6.1,G V,3200.0,1,0.0,5480.0
WASP-169,0.0,1.34,0.561,0.0681,F8,638.38,1,1.304,5.6114118
WASP-171,0.0,1.17,1.084,0.0504,G0,774.33,1,0.98,3.8186244
WASP-175,0.0,1.21,0.99,0.04403,F7,638.38,1,1.208,3.0652907
WASP-182,0.0,1.08,0.148,0.0451,G5,330.64,1,0.85,3.3769848
KELT-24,0.077,1.46,5.18,0.06969,F5,96.03,1,1.272,5.5514926
